row,col,r,newCoords,xq,yq
32.000000,23.000000,0.784149,1.851895,12.419710,17.279597
32.000000,24.000000,0.779874,1.846977,12.994210,17.325613
32.000000,25.000000,0.775620,1.842085,13.571580,17.371623
32.000000,26.000000,0.771386,1.837220,14.151819,17.417623
32.000000,27.000000,0.767172,1.832382,14.734919,17.463608
32.000000,28.000000,0.762979,1.827572,15.320876,17.509573
32.000000,29.000000,0.758806,1.822789,15.909682,17.555511
32.000000,30.000000,0.754656,1.818035,16.501330,17.601419
32.000000,31.000000,0.750527,1.813310,17.095811,17.647289
32.000000,32.000000,0.746420,1.808613,17.693117,17.693117
32.000000,33.000000,0.742336,1.803945,18.293236,17.738896
32.000000,34.000000,0.738275,1.799308,18.896159,17.784620
32.000000,35.000000,0.734237,1.794700,19.501872,17.830283
32.000000,36.000000,0.730223,1.790122,20.110363,17.875878
32.000000,37.000000,0.726233,1.785575,20.721618,17.921400
32.000000,38.000000,0.722267,1.781059,21.335622,17.966840
32.000000,39.000000,0.718326,1.776574,21.952359,18.012192
32.000000,40.000000,0.714411,1.772122,22.571812,18.057450
32.000000,41.000000,0.710521,1.767701,23.193963,18.102605
32.000000,42.000000,0.706657,1.763314,23.818791,18.147651
32.000000,43.000000,0.702820,1.758959,24.446278,18.192579
32.000000,44.000000,0.699010,1.754638,25.076400,18.237381
32.000000,45.000000,0.695227,1.750351,25.709134,18.282051
32.000000,46.000000,0.691472,1.746098,26.344458,18.326579
32.000000,47.000000,0.687746,1.741880,26.982345,18.370958
32.000000,48.000000,0.684048,1.737697,27.622767,18.415178
32.000000,49.000000,0.680380,1.733550,28.265698,18.459232
32.000000,50.000000,0.676741,1.729439,28.911108,18.503109
32.000000,51.000000,0.673132,1.725365,29.558965,18.546801
32.000000,52.000000,0.669555,1.721328,30.209236,18.590299
32.000000,53.000000,0.666008,1.717328,30.861889,18.633594
32.000000,54.000000,0.662493,1.713367,31.516888,18.676675
32.000000,55.000000,0.659011,1.709444,32.174196,18.719532
32.000000,56.000000,0.655561,1.705561,32.833774,18.762157
32.000000,57.000000,0.652145,1.701717,33.495582,18.804537
32.000000,58.000000,0.648762,1.697913,34.159579,18.846664
32.000000,59.000000,0.645413,1.694150,34.825722,18.888527
32.000000,60.000000,0.642100,1.690428,35.493965,18.930115
32.000000,61.000000,0.638822,1.686748,36.164262,18.971416
32.000000,62.000000,0.635580,1.683110,36.836564,19.012420
32.000000,63.000000,0.632374,1.679515,37.510822,19.053116
32.000000,64.000000,0.629205,1.675964,38.186984,19.093492
32.000000,65.000000,0.626074,1.672456,38.864996,19.133537
32.000000,66.000000,0.622981,1.668993,39.544803,19.173238
32.000000,67.000000,0.619927,1.665575,40.226348,19.212584
32.000000,68.000000,0.616912,1.662203,40.909573,19.251564
32.000000,69.000000,0.613938,1.658877,41.594415,19.290163
32.000000,70.000000,0.611003,1.655597,42.280813,19.328372
32.000000,71.000000,0.608110,1.652365,42.968703,19.366176
32.000000,72.000000,0.605258,1.649182,43.658018,19.403564
32.000000,73.000000,0.602449,1.646046,44.348691,19.440522
32.000000,74.000000,0.599683,1.642960,45.040651,19.477038
32.000000,75.000000,0.596960,1.639924,45.733827,19.513099
32.000000,76.000000,0.594281,1.636938,46.428145,19.548693
32.000000,77.000000,0.591646,1.634003,47.123530,19.583805
32.000000,78.000000,0.589057,1.631120,47.819906,19.618423
32.000000,79.000000,0.586514,1.628289,48.517192,19.652533
32.000000,80.000000,0.584017,1.625510,49.215309,19.686124
32.000000,81.000000,0.581567,1.622786,49.914174,19.719180
32.000000,82.000000,0.579165,1.620115,50.613702,19.751689
32.000000,83.000000,0.576812,1.617498,51.313809,19.783637
32.000000,84.000000,0.574506,1.614937,52.014407,19.815012
32.000000,85.000000,0.572251,1.612432,52.715406,19.845800
32.000000,86.000000,0.570045,1.609983,53.416716,19.875987
32.000000,87.000000,0.567890,1.607591,54.118245,19.905561
32.000000,88.000000,0.565786,1.605257,54.819899,19.934509
32.000000,89.000000,0.563734,1.602980,55.521583,19.962816
32.000000,90.000000,0.561735,1.600763,56.223201,19.990472
32.000000,91.000000,0.559788,1.598604,56.924655,20.017461
32.000000,92.000000,0.557894,1.596506,57.625845,20.043772
32.000000,93.000000,0.556055,1.594468,58.326673,20.069393
32.000000,94.000000,0.554270,1.592491,59.027035,20.094310
32.000000,95.000000,0.552540,1.590575,59.726831,20.118511
32.000000,96.000000,0.550865,1.588721,60.425956,20.141985
32.000000,97.000000,0.549247,1.586930,61.124308,20.164720
32.000000,98.000000,0.547685,1.585202,61.821780,20.186704
32.000000,99.000000,0.546180,1.583537,62.518267,20.207925
32.000000,100.000000,0.544733,1.581936,63.213664,20.228372
32.000000,101.000000,0.543344,1.580400,63.907863,20.248036
32.000000,102.000000,0.542013,1.578929,64.600758,20.266904
32.000000,103.000000,0.540741,1.577523,65.292241,20.284968
32.000000,104.000000,0.539528,1.576183,65.982205,20.302217
32.000000,105.000000,0.538375,1.574908,66.670542,20.318641
32.000000,106.000000,0.537282,1.573701,67.357145,20.334232
32.000000,107.000000,0.536249,1.572560,68.041906,20.348981
32.000000,108.000000,0.535277,1.571487,68.724719,20.362880
32.000000,109.000000,0.534367,1.570481,69.405477,20.375920
32.000000,110.000000,0.533517,1.569543,70.084073,20.388094
32.000000,111.000000,0.532730,1.568674,70.760403,20.399395
32.000000,112.000000,0.532004,1.567873,71.434360,20.409817
32.000000,113.000000,0.531340,1.567141,72.105843,20.419354
32.000000,114.000000,0.530739,1.566477,72.774747,20.427999
32.000000,115.000000,0.530201,1.565883,73.440971,20.435748
32.000000,116.000000,0.529726,1.565359,74.104414,20.442597
32.000000,117.000000,0.529313,1.564904,74.764976,20.448540
32.000000,118.000000,0.528964,1.564519,75.422561,20.453576
32.000000,119.000000,0.528678,1.564203,76.077071,20.457700
32.000000,120.000000,0.528456,1.563958,76.728411,20.460910
32.000000,121.000000,0.528297,1.563782,77.376490,20.463204
32.000000,122.000000,0.528202,1.563677,78.021215,20.464581
32.000000,123.000000,0.528170,1.563642,78.662498,20.465040
32.000000,124.000000,0.528202,1.563677,79.300252,20.464581
32.000000,125.000000,0.528297,1.563782,79.934391,20.463204
32.000000,126.000000,0.528456,1.563958,80.564832,20.460910
32.000000,127.000000,0.528678,1.564203,81.191496,20.457700
32.000000,128.000000,0.528964,1.564519,81.814303,20.453576
32.000000,129.000000,0.529313,1.564904,82.433179,20.448540
32.000000,130.000000,0.529726,1.565359,83.048050,20.442597
32.000000,131.000000,0.530201,1.565883,83.658845,20.435748
32.000000,132.000000,0.530739,1.566477,84.265497,20.427999
32.000000,133.000000,0.531340,1.567141,84.867939,20.419354
32.000000,134.000000,0.532004,1.567873,85.466110,20.409817
32.000000,135.000000,0.532730,1.568674,86.059949,20.399395
32.000000,136.000000,0.533517,1.569543,86.649399,20.388094
32.000000,137.000000,0.534367,1.570481,87.234406,20.375920
32.000000,138.000000,0.535277,1.571487,87.814919,20.362880
32.000000,139.000000,0.536249,1.572560,88.390887,20.348981
32.000000,140.000000,0.537282,1.573701,88.962267,20.334232
32.000000,141.000000,0.538375,1.574908,89.529013,20.318641
32.000000,142.000000,0.539528,1.576183,90.091087,20.302217
32.000000,143.000000,0.540741,1.577523,90.648451,20.284968
32.000000,144.000000,0.542013,1.578929,91.201070,20.266904
32.000000,145.000000,0.543344,1.580400,91.748913,20.248036
32.000000,146.000000,0.544733,1.581936,92.291949,20.228372
32.000000,147.000000,0.546180,1.583537,92.830155,20.207925
32.000000,148.000000,0.547685,1.585202,93.363504,20.186704
32.000000,149.000000,0.549247,1.586930,93.891978,20.164720
32.000000,150.000000,0.550865,1.588721,94.415557,20.141985
32.000000,151.000000,0.552540,1.590575,94.934226,20.118511
32.000000,152.000000,0.554270,1.592491,95.447972,20.094310
32.000000,153.000000,0.556055,1.594468,95.956784,20.069393
32.000000,154.000000,0.557894,1.596506,96.460654,20.043772
32.000000,155.000000,0.559788,1.598604,96.959577,20.017461
32.000000,156.000000,0.561735,1.600763,97.453549,19.990472
32.000000,157.000000,0.563734,1.602980,97.942568,19.962816
32.000000,158.000000,0.565786,1.605257,98.426637,19.934509
32.000000,159.000000,0.567890,1.607591,98.905758,19.905561
32.000000,160.000000,0.570045,1.609983,99.379937,19.875987
32.000000,161.000000,0.572251,1.612432,99.849181,19.845800
32.000000,162.000000,0.574506,1.614937,100.313499,19.815012
32.000000,163.000000,0.576812,1.617498,100.772902,19.783637
32.000000,164.000000,0.579165,1.620115,101.227405,19.751689
32.000000,165.000000,0.581567,1.622786,101.677020,19.719180
32.000000,166.000000,0.584017,1.625510,102.121766,19.686124
32.000000,167.000000,0.586514,1.628289,102.561659,19.652533
32.000000,168.000000,0.589057,1.631120,102.996720,19.618423
32.000000,169.000000,0.591646,1.634003,103.426969,19.583805
32.000000,170.000000,0.594281,1.636938,103.852430,19.548693
32.000000,171.000000,0.596960,1.639924,104.273125,19.513099
32.000000,172.000000,0.599683,1.642960,104.689081,19.477038
32.000000,173.000000,0.602449,1.646046,105.100322,19.440522
32.000000,174.000000,0.605258,1.649182,105.506878,19.403564
32.000000,175.000000,0.608110,1.652365,105.908776,19.366176
32.000000,176.000000,0.611003,1.655597,106.306045,19.328372
32.000000,177.000000,0.613938,1.658877,106.698717,19.290163
32.000000,178.000000,0.616912,1.662203,107.086822,19.251564
32.000000,179.000000,0.619927,1.665575,107.470394,19.212584
32.000000,180.000000,0.622981,1.668993,107.849464,19.173238
32.000000,181.000000,0.626074,1.672456,108.224066,19.133537
32.000000,182.000000,0.629205,1.675964,108.594236,19.093492
32.000000,183.000000,0.632374,1.679515,108.960007,19.053116
32.000000,184.000000,0.635580,1.683110,109.321416,19.012420
32.000000,185.000000,0.638822,1.686748,109.678499,18.971416
32.000000,186.000000,0.642100,1.690428,110.031291,18.930115
32.000000,187.000000,0.645413,1.694150,110.379830,18.888527
32.000000,188.000000,0.648762,1.697913,110.724154,18.846664
32.000000,189.000000,0.652145,1.701717,111.064299,18.804537
32.000000,190.000000,0.655561,1.705561,111.400304,18.762157
32.000000,191.000000,0.659011,1.709444,111.732208,18.719532
32.000000,192.000000,0.662493,1.713367,112.060047,18.676675
32.000000,193.000000,0.666008,1.717328,112.383862,18.633594
32.000000,194.000000,0.669555,1.721328,112.703690,18.590299
32.000000,195.000000,0.673132,1.725365,113.019570,18.546801
32.000000,196.000000,0.676741,1.729439,113.331542,18.503109
32.000000,197.000000,0.680380,1.733550,113.639644,18.459232
32.000000,198.000000,0.684048,1.737697,113.943916,18.415178
32.000000,199.000000,0.687746,1.741880,114.244395,18.370958
32.000000,200.000000,0.691472,1.746098,114.541122,18.326579
32.000000,201.000000,0.695227,1.750351,114.834134,18.282051
32.000000,202.000000,0.699010,1.754638,115.123471,18.237381
32.000000,203.000000,0.702820,1.758959,115.409171,18.192579
32.000000,204.000000,0.706657,1.763314,115.691272,18.147651
32.000000,205.000000,0.710521,1.767701,115.969814,18.102605
32.000000,206.000000,0.714411,1.772122,116.244834,18.057450
32.000000,207.000000,0.718326,1.776574,116.516370,18.012192
32.000000,208.000000,0.722267,1.781059,116.784459,17.966840
32.000000,209.000000,0.726233,1.785575,117.049141,17.921400
32.000000,210.000000,0.730223,1.790122,117.310451,17.875878
32.000000,211.000000,0.734237,1.794700,117.568427,17.830283
32.000000,212.000000,0.738275,1.799308,117.823106,17.784620
32.000000,213.000000,0.742336,1.803945,118.074524,17.738896
32.000000,214.000000,0.746420,1.808613,118.322718,17.693117
32.000000,215.000000,0.750527,1.813310,118.567723,17.647289
32.000000,216.000000,0.754656,1.818035,118.809575,17.601419
32.000000,217.000000,0.758806,1.822789,119.048310,17.555511
32.000000,218.000000,0.762979,1.827572,119.283963,17.509573
32.000000,219.000000,0.767172,1.832382,119.516568,17.463608
32.000000,220.000000,0.771386,1.837220,119.746159,17.417623
32.000000,221.000000,0.775620,1.842085,119.972771,17.371623
32.000000,222.000000,0.779874,1.846977,120.196438,17.325613
32.000000,223.000000,0.784149,1.851895,120.417193,17.279597
32.000000,224.000000,0.788442,1.856840,120.635068,17.233581
32.000000,225.000000,0.792755,1.861811,120.850097,17.187569
32.000000,226.000000,0.797087,1.866807,121.062312,17.141566
32.000000,227.000000,0.801437,1.871829,121.271745,17.095576
32.000000,228.000000,0.805805,1.876876,121.478427,17.049604
32.000000,229.000000,0.810191,1.881949,121.682390,17.003653
32.000000,230.000000,0.814595,1.887045,121.883664,16.957727
32.000000,231.000000,0.819016,1.892167,122.082280,16.911831
32.000000,232.000000,0.823454,1.897312,122.278268,16.865968
32.000000,233.000000,0.827909,1.902481,122.471658,16.820142
32.000000,234.000000,0.832381,1.907674,122.662479,16.774356
32.000000,235.000000,0.836868,1.912890,122.850761,16.728614
32.000000,236.000000,0.841372,1.918129,123.036532,16.682920
32.000000,237.000000,0.845891,1.923392,123.219819,16.637275
32.000000,238.000000,0.850426,1.928677,123.400653,16.591684
32.000000,239.000000,0.854977,1.933985,123.579059,16.546150
32.000000,240.000000,0.859542,1.939315,123.755065,16.500675
32.000000,241.000000,0.864122,1.944667,123.928698,16.455263
32.000000,242.000000,0.868716,1.950041,124.099984,16.409915
32.000000,243.000000,0.873325,1.955436,124.268950,16.364635
32.000000,244.000000,0.877948,1.960853,124.435622,16.319426
32.000000,245.000000,0.882584,1.966292,124.600024,16.274289
32.000000,246.000000,0.887235,1.971751,124.762182,16.229227
33.000000,1.000000,0.879142,1.962254,0.509618,16.817396
33.000000,2.000000,0.874487,1.956798,1.022078,16.864287
33.000000,3.000000,0.869846,1.951363,1.537387,16.911257
33.000000,4.000000,0.865219,1.945949,2.055552,16.958304
33.000000,5.000000,0.860606,1.940557,2.576579,17.005424
33.000000,6.000000,0.856007,1.935187,3.100475,17.052615
33.000000,7.000000,0.851423,1.929839,3.627246,17.099874
33.000000,8.000000,0.846853,1.924513,4.156897,17.147198
33.000000,9.000000,0.842299,1.919209,4.689432,17.194585
33.000000,10.000000,0.837760,1.913928,5.224858,17.242031
33.000000,11.000000,0.833237,1.908669,5.763178,17.289533
33.000000,12.000000,0.828730,1.903434,6.304396,17.337088
33.000000,13.000000,0.824239,1.898222,6.848515,17.384692
33.000000,14.000000,0.819764,1.893033,7.395539,17.432342
33.000000,15.000000,0.815305,1.887868,7.945470,17.480034
33.000000,16.000000,0.810864,1.882727,8.498310,17.527765
33.000000,17.000000,0.806440,1.877611,9.054061,17.575530
33.000000,18.000000,0.802033,1.872518,9.612723,17.623326
33.000000,19.000000,0.797644,1.867451,10.174297,17.671148
33.000000,20.000000,0.793273,1.862408,10.738783,17.718992
33.000000,21.000000,0.788921,1.857391,11.306179,17.766853
33.000000,22.000000,0.784587,1.852400,11.876486,17.814729
33.000000,23.000000,0.780272,1.847434,12.449699,17.862612
33.000000,24.000000,0.775977,1.842495,13.025818,17.910500
33.000000,25.000000,0.771701,1.837582,13.604838,17.958386
33.000000,26.000000,0.767445,1.832695,14.186755,18.006266
33.000000,27.000000,0.763209,1.827836,14.771564,18.054134
33.000000,28.000000,0.758994,1.823004,15.359261,18.101986
33.000000,29.000000,0.754800,1.818200,15.949838,18.149815
33.000000,30.000000,0.750627,1.813424,16.543288,18.197617
33.000000,31.000000,0.746476,1.808677,17.139603,18.245384
33.000000,32.000000,0.742347,1.803958,17.738774,18.293111
33.000000,33.000000,0.738240,1.799268,18.340792,18.340792
33.000000,34.000000,0.734157,1.794608,18.945646,18.388421
33.000000,35.000000,0.730096,1.789977,19.553324,18.435991
33.000000,36.000000,0.726059,1.785377,20.163813,18.483495
33.000000,37.000000,0.722046,1.780807,20.777100,18.530927
33.000000,38.000000,0.718057,1.776268,21.393170,18.578279
33.000000,39.000000,0.714093,1.771760,22.012007,18.625545
33.000000,40.000000,0.710154,1.767284,22.633595,18.672716
33.000000,41.000000,0.706240,1.762841,23.257915,18.719786
33.000000,42.000000,0.702353,1.758430,23.884949,18.766746
33.000000,43.000000,0.698492,1.754051,24.514676,18.813589
33.000000,44.000000,0.694658,1.749707,25.147074,18.860306
33.000000,45.000000,0.690852,1.745396,25.782122,18.906889
33.000000,46.000000,0.687073,1.741119,26.419793,18.953330
33.000000,47.000000,0.683323,1.736877,27.060065,18.999620
33.000000,48.000000,0.679601,1.732670,27.702909,19.045750
33.000000,49.000000,0.675908,1.728499,28.348297,19.091710
33.000000,50.000000,0.672245,1.724364,28.996201,19.137493
33.000000,51.000000,0.668613,1.720265,29.646589,19.183087
33.000000,52.000000,0.665011,1.716204,30.299429,19.228484
33.000000,53.000000,0.661440,1.712180,30.954687,19.273673
33.000000,54.000000,0.657901,1.708194,31.612328,19.318645
33.000000,55.000000,0.654394,1.704247,32.272314,19.363388
33.000000,56.000000,0.650919,1.700339,32.934607,19.407894
33.000000,57.000000,0.647478,1.696471,33.599168,19.452150
33.000000,58.000000,0.644071,1.692642,34.265954,19.496146
33.000000,59.000000,0.640698,1.688855,34.934922,19.539871
33.000000,60.000000,0.637360,1.685108,35.606026,19.583314
33.000000,61.000000,0.634058,1.681403,36.279221,19.626464
33.000000,62.000000,0.630791,1.677741,36.954456,19.669307
33.000000,63.000000,0.627561,1.674121,37.631683,19.711834
33.000000,64.000000,0.624368,1.670545,38.310849,19.754032
33.000000,65.000000,0.621212,1.667013,38.991900,19.795888
33.000000,66.000000,0.618095,1.663525,39.674780,19.837390
33.000000,67.000000,0.615017,1.660083,40.359432,19.878526
33.000000,68.000000,0.611978,1.656686,41.045796,19.919283
33.000000,69.000000,0.608979,1.653336,41.733811,19.959649
33.000000,70.000000,0.606020,1.650032,42.423413,19.999609
33.000000,71.000000,0.603103,1.646776,43.114539,20.039152
33.000000,72.000000,0.600228,1.643568,43.807121,20.078264
33.000000,73.000000,0.597395,1.640409,44.501089,20.116931
33.000000,74.000000,0.594605,1.637299,45.196374,20.155140
33.000000,75.000000,0.591858,1.634240,45.892903,20.192877
33.000000,76.000000,0.589156,1.631230,46.590602,20.230130
